,formula,T_c,composition,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum_Number,maximum_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,minimum_MendeleevNumber,maximum_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,minimum_AtomicWeight,maximum_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,minimum_MeltingT,maximum_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,minimum_Column,maximum_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,minimum_Row,maximum_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,minimum_CovalentRadius,maximum_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,minimum_Electronegativity,maximum_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,minimum_NsValence,maximum_NsValence,range_NsValence,avg_dev_NsValence,mode_NsValence,minimum_NpValence,maximum_NpValence,range_NpValence,avg_dev_NpValence,mode_NpValence,minimum_NdValence,maximum_NdValence,range_NdValence,avg_dev_NdValence,mode_NdValence,minimum_NfValence,maximum_NfValence,range_NfValence,avg_dev_NfValence,mode_NfValence,minimum_NValence,maximum_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,minimum_NsUnfilled,maximum_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,minimum_NpUnfilled,maximum_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,minimum_NdUnfilled,maximum_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,minimum_NfUnfilled,maximum_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,minimum_NUnfilled,maximum_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,minimum_GSvolume_pa,maximum_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,minimum_GSmagmom,maximum_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,minimum_SpaceGroupNumber,maximum_SpaceGroupNumber,range_SpaceGroupNumber,mean_SpaceGroupNumber,avg_dev_SpaceGroupNumber,mode_SpaceGroupNumber,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,avg_f_valence_electrons,compound_possible,max_ionic_char,avg_ionic_char,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Np,Pu,Am,Cm
10,(Co0.8Mn0.2)2P,209.0,Co1.6 Mn0.4 P1,3,0.6429100507328637,0.5760081731807792,0.5432354416018381,0.5361318591786696,0.5338164737509878,15.0,27.0,12.0,22.733333333333334,5.155555555555555,27.0,52.0,83.0,31.0,65.53333333333335,11.644444444444451,58.0,30.973762,58.933195,27.959432999999997,49.08069733333334,12.071290222222219,58.933195,317.3,1768.0,1450.7,1251.2333333333333,622.6222222222223,1768.0,7.0,15.0,8.0,10.733333333333334,2.844444444444445,9.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,4.0,107.0,139.0,32.0,121.40000000000002,9.599999999999993,126.0,1.55,2.19,0.6399999999999999,1.9393333333333331,0.16711111111111107,1.88,2.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,1.3333333333333333,0.0,0.0,7.0,7.0,2.9333333333333336,7.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,7.3999999999999995,1.7066666666666668,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,5.0,5.0,2.266666666666667,1.511111111111111,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.266666666666667,0.46222222222222253,3.0,10.245,22.5702380952,12.325238095200001,14.385757525986667,5.456320379475557,10.245,1.625,0.5416666666666666,0.7222222222222223,0.0,0.0,1.5484712,1.5484712,0.8258926560919541,0.7707504468352492,1.5484712,2.0,217.0,215.0,133.0666666666667,87.37777777777778,194.0,2.0,1.0,4.4,0.0,False,0.09733158791905794,0.010455944907906014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,(Dy0.10Er0.90)Al2,16.3,Dy0.1 Er0.9 Al2,3,0.7318166133366716,0.6863571462449022,0.6691091208971494,0.6670219738115729,0.6666893636083644,13.0,68.0,55.0,31.266666666666666,24.355555555555554,13.0,31.0,73.0,42.0,60.199999999999996,17.066666666666666,73.0,26.9815386,167.259,140.2774614,73.58205906666666,62.13402728888889,26.9815386,933.47,1770.0,836.53,1209.48,368.0133333333333,933.47,3.0,13.0,10.0,9.666666666666666,4.4444444444444455,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,143.76666666666668,30.355555555555558,121.0,1.22,1.61,0.3900000000000001,1.486,0.16533333333333342,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.2444444444444445,0.0,3.0,14.0,11.0,6.6000000000000005,4.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.7333333333333334,0.9777777777777779,0.0,2.0,5.0,3.0,4.066666666666666,1.2444444444444445,5.0,16.48,31.24,14.759999999999998,21.203500000000002,6.298000000000001,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.9333333333333336,False,0.03731112663147751,0.00755932599467392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Dy0.25Er0.75)Al2,24.0,Dy0.25 Er0.75 Al2,3,0.7168604389202189,0.6786044041487266,0.6676565611667779,0.666765986047273,0.666670332882473,13.0,68.0,55.0,31.166666666666668,24.222222222222218,13.0,31.0,73.0,42.0,60.0,17.333333333333332,73.0,26.9815386,167.259,140.2774614,73.34410906666666,61.816760622222226,26.9815386,933.47,1770.0,836.53,1205.23,362.34666666666664,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,143.91666666666666,30.555555555555554,121.0,1.22,1.61,0.3900000000000001,1.485,0.1666666666666667,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.111111111111111,0.0,3.0,14.0,11.0,6.5,4.666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8333333333333334,1.111111111111111,0.0,2.0,5.0,3.0,4.166666666666667,1.111111111111111,5.0,16.48,31.24,14.759999999999998,21.23625,6.341666666666666,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.8333333333333335,False,0.03731112663147751,0.007682581845340628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,(Dy0.26Er0.74)Ni2,9.5,Dy0.26 Er0.74 Ni2,3,0.7161005515987262,0.678210081836623,0.6675936220080532,0.6667571009277925,0.666669872412118,28.0,68.0,40.0,41.160000000000004,17.546666666666667,28.0,31.0,61.0,30.0,51.98666666666667,12.017777777777775,61.0,58.6934,167.259,108.56559999999999,94.46948666666667,47.7014488888889,58.6934,1685.0,1770.0,85.0,1734.6333333333332,17.447555555555493,1728.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,124.0,192.0,68.0,145.92666666666665,29.23555555555555,124.0,1.22,1.91,0.69,1.6849333333333334,0.3000888888888888,1.91,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.555555555555556,8.0,0.0,12.0,12.0,5.102222222222221,0.0,10.0,14.0,4.0,11.160000000000002,1.5466666666666675,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,4.0,4.0,0.84,1.12,0.0,2.0,4.0,2.0,2.1733333333333333,0.31662222222222225,2.0,10.32,31.24,20.919999999999998,17.131766666666667,9.082355555555557,10.32,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.0,5.333333333333333,3.826666666666666,False,0.11221439415563139,0.023942545127284227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.0,0.24666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,(Dy0.40Er0.60)Al2,32.0,Dy0.4 Er0.6 Al2,3,0.7086763875156433,0.6743554279662939,0.6670329306642215,0.6666887120985889,0.6666670671522507,13.0,68.0,55.0,31.066666666666666,24.088888888888892,13.0,31.0,73.0,42.0,59.800000000000004,17.599999999999998,73.0,26.9815386,167.259,140.2774614,73.10615906666665,61.49949395555554,26.9815386,933.47,1770.0,836.53,1200.98,356.68,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,144.06666666666666,30.755555555555556,121.0,1.22,1.61,0.3900000000000001,1.484,0.16800000000000007,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.977777777777778,0.0,3.0,14.0,11.0,6.400000000000001,4.533333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.9333333333333332,1.2444444444444445,0.0,2.0,5.0,3.0,4.266666666666667,0.9777777777777779,5.0,16.48,31.24,14.759999999999998,21.269000000000002,6.385333333333333,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.733333333333333,False,0.03731112663147751,0.007805337721006502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,(Dy0.50Er0.50)Al2,41.9,Dy0.5 Er0.5 Al2,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,13.0,68.0,55.0,31.0,24.0,13.0,31.0,73.0,42.0,59.666666666666664,17.77777777777778,73.0,26.9815386,167.259,140.2774614,72.94752573333334,61.287982844444436,26.9815386,933.47,1770.0,836.53,1198.1466666666668,352.90222222222224,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,144.16666666666666,30.888888888888886,121.0,1.22,1.61,0.3900000000000001,1.4833333333333334,0.16888888888888895,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.888888888888889,0.0,3.0,14.0,11.0,6.333333333333333,4.444444444444444,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,2.0,5.0,3.0,4.333333333333333,0.888888888888889,5.0,16.48,31.24,14.759999999999998,21.290833333333335,6.414444444444444,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.6666666666666665,False,0.03731112663147751,0.007886897207561068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,(Dy0.55Er0.45)Al2,39.3,Dy0.55 Er0.45 Al2,3,0.7074995092263708,0.673744044650191,0.6669530091266473,0.6666807736928803,0.666666853740513,13.0,68.0,55.0,30.96666666666667,23.95555555555556,13.0,31.0,73.0,42.0,59.6,17.866666666666667,73.0,26.9815386,167.259,140.2774614,72.86820906666667,61.18222728888889,26.9815386,933.47,1770.0,836.53,1196.73,351.0133333333333,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,144.21666666666667,30.95555555555556,121.0,1.22,1.61,0.3900000000000001,1.4829999999999999,0.16933333333333345,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.844444444444445,0.0,3.0,14.0,11.0,6.3,4.3999999999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0333333333333334,1.377777777777778,0.0,2.0,5.0,3.0,4.366666666666666,0.8444444444444447,5.0,16.48,31.24,14.759999999999998,21.301750000000002,6.429000000000001,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.6333333333333333,False,0.03731112663147751,0.007927593621671544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,(Dy0.70Er0.30)Al2,45.5,Dy0.7 Er0.3 Al2,3,0.7133644853010899,0.6767899452107007,0.6673755740801426,0.6667280879315343,0.6666685060598313,13.0,68.0,55.0,30.866666666666664,23.822222222222223,13.0,31.0,73.0,42.0,59.4,18.133333333333336,73.0,26.9815386,167.259,140.2774614,72.63025906666667,60.86496062222221,26.9815386,933.47,1770.0,836.53,1192.48,345.34666666666664,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,144.36666666666665,31.155555555555548,121.0,1.22,1.61,0.3900000000000001,1.482,0.17066666666666674,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.711111111111111,0.0,3.0,14.0,11.0,6.199999999999999,4.266666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1333333333333333,1.511111111111111,0.0,2.0,5.0,3.0,4.466666666666667,0.7111111111111109,5.0,16.48,31.24,14.759999999999998,21.334500000000002,6.472666666666666,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.533333333333333,False,0.03731112663147751,0.00804934954733575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,(Dy0.85Er0.15)Al2,54.4,Dy0.85 Er0.15 Al2,3,0.7261006970263988,0.683396120874833,0.668505582353767,0.6669049369277348,0.6666794829022905,13.0,68.0,55.0,30.766666666666666,23.688888888888886,13.0,31.0,73.0,42.0,59.199999999999996,18.400000000000002,73.0,26.9815386,167.259,140.2774614,72.39230906666667,60.54769395555555,26.9815386,933.47,1770.0,836.53,1188.23,339.68,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,192.0,71.0,144.51666666666665,31.35555555555555,121.0,1.22,1.61,0.3900000000000001,1.4809999999999999,0.17200000000000013,1.61,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.577777777777778,0.0,3.0,14.0,11.0,6.099999999999999,4.133333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2333333333333332,1.6444444444444446,0.0,2.0,5.0,3.0,4.566666666666666,0.5777777777777778,5.0,16.48,31.24,14.759999999999998,21.36725,6.516333333333332,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.6666666666666666,0.0,3.4333333333333336,False,0.03731112663147751,0.008170605497999127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,(Fe0.50V0.50)2O3,455.0,Fe1 V1 O3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,26.0,18.0,14.6,7.919999999999999,8.0,46.0,87.0,41.0,72.4,17.52,87.0,15.9994,55.845,39.8456,30.956939999999996,17.949047999999998,15.9994,54.8,2183.0,2128.2,831.68,932.2560000000001,54.8,5.0,16.0,11.0,12.2,4.5600000000000005,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,153.0,87.0,96.6,36.72,66.0,1.63,3.44,1.81,2.7560000000000002,0.8207999999999999,3.44,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.9200000000000004,4.0,0.0,6.0,6.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.2,0.7200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,9.105,13.01,3.9049999999999994,10.211000000000002,1.3272000000000002,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0,2.0,2.4,1.8,0.0,False,0.5591387152201337,0.12472531215727278,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,(Fe0.5Cr0.5)3Se4,220.0,Fe1.5 Cr1.5 Se4,3,0.6468132241526726,0.5908502741640639,0.5731136374946905,0.5715986794948058,0.5714348561080028,24.0,34.0,10.0,30.142857142857142,4.408163265306123,34.0,49.0,89.0,40.0,73.14285714285714,18.122448979591837,89.0,51.9961,78.96,26.963899999999995,68.22880714285714,12.264220408163263,78.96,494.0,2180.0,1686.0,1137.5,735.4285714285714,494.0,6.0,16.0,10.0,12.142857142857142,4.408163265306123,16.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,139.0,19.0,126.64285714285714,7.591836734693877,120.0,1.66,2.55,0.8899999999999999,2.2049999999999996,0.39428571428571424,2.55,1.0,2.0,1.0,0.33673469387755095,2.0,0.0,4.0,4.0,1.959183673469388,4.0,5.0,10.0,5.0,2.2040816326530615,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,12.142857142857142,4.408163265306123,16.0,0.0,1.0,1.0,0.21428571428571427,0.336734693877551,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,1.9285714285714286,2.204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2857142857142856,1.4693877551020407,2.0,10.73,25.92,15.190000000000001,19.50857142857143,7.327346938775511,25.92,0.799,0.4565714285714286,0.3913469387755102,0.799,0.0,2.1106628,2.1106628,0.4522848857142857,0.7107333918367347,0.0,14.0,229.0,215.0,106.14285714285714,105.3061224489796,14.0,1.7857142857142858,2.2857142857142856,8.071428571428571,0.0,False,0.1796506558521339,0.037212676826246266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
